course_code,course_name,professor,year,term,n_respondents,Course_Rating,Instructor_Rating,Rigor,Readings,Syllabus,Diverse Perspectives,Discussions,Assignments,Workload,Insights,Time Management,Discussion Diversity,Feedback,Availability,Respect,This course would benefit from more (or less) emphasis on issues of diverse perspectives.,This course would benefit from more (or less) emphasis on international perspectives.,The instructor effectively manages class discussion.,Class lectures clarified the subject material.,Materials Diversity,Sessions,gender
DPI-730,The Past and the Present: Directed Research in History and Public,"Temkin, Moshik",2015,Fall,7,3.86,4.14,4,4.29,4.43,,3.86,4.43,3.71,4.43,3.43,4.43,4.71,4.43,4.57,3,3.29,4.43,4.14,,,M
DPI-730Y,The Past and the Present: Directed Research in History and Public,"Temkin, Moshik",2015,Spring,1,5,5,5,5,5,,5,5,3,5,5,5,5,5,5,5,5,5,5,,,M
DPI-720,Leaders and Leadership in History,"Temkin, Moshik",2014,Fall,57,4.4,4.51,4.23,4.58,4.63,,4.19,4.48,3.29,4.56,4.5,4.4,4.35,4.59,4.76,3.39,3.47,4.29,4.54,,,M
DPI-720,Leaders and Leadership in History,"Temkin, Moshik",2013,Fall,30,4.03,4.28,4.17,4.34,4.21,,4.14,3.86,3.1,4.28,4.07,4.38,4.31,4.34,4.79,3.41,3.52,3.97,4.48,,,M
DPI-714,"The United States and the World: Politics, Policy, and the Uses of","Temkin, Moshik",2014,Spring,11,4.45,4.55,4.64,4.55,4.64,,4.64,4.64,3.82,4.7,4.1,4.6,4.5,5,4.8,3.27,3.09,4.2,4.64,,,M
DPI-714,"The United States and the World: Politics, Policy, and the Uses of","Temkin, Moshik",2012,Spring,10,4.67,4.78,4.78,4.89,4.67,,4.78,4.56,3.56,4.89,4.67,4.78,4.67,4.78,4.89,3.44,3.33,4.44,4.89,,,M
DPI-714,The U.S. & the World:  From 1917 to the Present,"Temkin, Moshik",2010,Fall,4,5,5,5,5,4.75,,4.75,5,3.75,5,4.75,4.75,5,4.5,4.5,3.33,3.67,4.75,4.75,,,M
DPI-705,"History, Politics, and the Public","Temkin, Moshik",2011,Spring,8,3.38,3.63,3.75,4.5,4.5,,3.71,4,3.75,4.13,3.88,4.25,3.38,4.38,4.63,3.13,3.38,3.63,3.75,,,M
IGA-102,"The World and the U.S. Since 1917: Policy, Politics, and the Uses of","Temkin, Moshik",2010,Spring,11,3.09,3.18,3.18,3.55,3.4,,3.45,3.27,3.18,3.64,3.18,3.27,2.82,4,3.55,3,3.82,3.36,3.36,,,M
PAL-114,The U.S. and the World Since 1917: Politics and Policy in Historical,"Temkin, Moshik",2009,Spring,11,4.55,4.27,4.64,4.64,4.27,,4.45,4.18,3.55,4.73,4.36,4.91,4.36,4.64,4.73,3.3,3.4,4.27,4.82,,,M
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2015,Fall,28,3.89,4.04,3.68,3.71,4.04,,3.93,4.11,2.82,3.89,3.75,4.43,3.75,4.18,4.79,3.25,3.54,4.11,3.82,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2014,Fall,37,3.41,3.69,3.62,3.28,3.94,,3.89,4.05,3.32,3.86,3.86,3.97,3.64,4.3,4.65,3.19,3.22,3.97,3.81,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2013,Fall,33,3.37,3.67,3.73,3.5,3.93,,3.9,3.93,3.45,3.87,3.83,4,3.4,3.63,4.38,3.3,3.37,4.07,3.9,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2013,Fall,56,3.69,3.74,3.85,3.75,4.15,,3.71,4.33,3.57,3.96,3.91,4.06,3.54,3.81,4.58,3.15,3.38,3.88,3.83,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2012,Fall,16,3.53,3.73,3.13,3.33,4.07,,3.6,3.93,2.93,3.67,3.73,4,3.53,3.93,4.47,3.2,3.67,3.73,3.73,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2013,Spring,54,4.12,4.55,3.98,3.65,4.2,,3.9,4.37,3.29,4.31,4.24,4.43,3.84,4.24,4.7,3.14,3.36,4.12,4.16,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2011,Fall,43,3.47,3.86,3.39,3.42,3.97,,3.68,4.05,3.14,4.05,3.63,4.39,3.82,4.66,4.79,3.22,3.57,3.68,3.95,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2012,Spring,31,3.08,3.54,3.19,3.46,3.65,,3.5,3.92,3.19,3.77,3.77,4.27,3.38,4.12,4.69,3.38,3.27,3.81,3.62,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2010,Fall,47,3.11,3.31,3.15,3.4,3.89,,3.2,4.2,2.76,3.74,3.37,4.15,3.49,4,4.7,3.33,3.59,3.13,3.63,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2011,Spring,45,3.42,3.73,3.42,3.36,4.09,,3.64,4.04,2.71,3.89,3.78,4.2,3.84,4.2,4.69,3.16,3.3,3.98,3.87,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2011,Spring,32,3.63,3.81,3.72,3.65,4.14,,3.81,4,3,3.74,4.03,4.1,3.42,4.13,4.61,3.13,3.32,4,3.87,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2010,Spring,68,3.52,3.87,3.6,3.3,3.85,,3.65,3.97,3.22,3.9,3.75,4.21,3.9,4.35,4.73,3.09,3.27,3.75,3.7,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2009,Fall,28,4.11,4.36,3.82,3.71,4.39,,4.11,4.14,3.14,4.14,3.96,4.43,4.36,4.69,4.86,3.11,3.39,4.11,4.18,,,F
MLD-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2010,Spring,12,3.75,4,3.75,3.83,4.45,,3.92,4.25,3,4.25,3.5,4.17,4.08,4.33,5,3.45,3.91,3.67,4.17,,,F
STM-401M,Financial Management in Public and Nonprofit Organizations,"Thornburg, Ann",2009,Spring,46,3.78,4.26,3.67,3.65,4.2,,4,4.11,2.91,4.15,4.07,4.51,4.04,4.43,4.78,3,3.16,4.02,4.22,,,F
IGA-232,Controlling Weapons Proliferation,"Tobey, William",2012,Spring,7,4.33,4.33,4.33,4.17,5,,5,4.83,3.17,4.5,4.5,4.17,4.67,4.5,4.5,3.2,3.83,4.83,5,,,M
IGA-662,The Future of the European Union:  The EU in the World,"Tocci, Nathalie",2021,Fall,19,4.74,4.89,4.63,4.47,4.84,4.74,4.58,4.68,2.68,4.89,4.74,4.89,4.79,4.95,4.95,3.26,3.16,4.89,4.74,,,F
IGA-150Y,Seminar: International and Global Affairs,"Toft, Monica",2012,Spring,25,3.09,3.63,3.24,2.88,3.96,,3.2,3.72,3.79,3.64,3.32,4.08,3.68,4.38,4.28,3.29,3.5,3.56,3.12,,,F
ISP-342,Religion in Global Politics,"Toft, Monica",2008,Spring,25,3.5,3.77,4.04,3.92,3.73,,3.35,3.92,3.46,4,3.62,4.5,3.81,4.48,4.92,3.5,3.5,3.65,3.58,,,F
IGA-307,Religion in Global Politics,"Toft, Monica",2011,Spring,11,3.73,3.22,3.55,3.73,4.18,,3.36,3.55,2.64,3.55,3,4.27,3.73,4.55,4.5,3.36,3.18,3,3.55,,,F
IGA-315,Civil Wars: Theory and Policy,"Toft, Monica",2011,Spring,9,4.78,4.67,4.89,4.44,4.67,,4.56,4.67,3.89,4.56,4.22,4.67,4.78,4.56,4.63,3.56,3.56,4.56,4.56,,,F
IGA-150Y,Seminar: International and Global Affairs,"Toft, Monica",2010,Spring,32,3.5,4.23,3.47,2.9,3.91,,3.47,3.59,3.41,3.81,3.84,4.03,4.19,4.66,4.44,3.06,3.13,4.03,3.41,,,F
IGA-405,Field Seminar in Security Studies,"Toft, Monica",2009,Fall,3,4.67,4.67,5,4.33,5,,5,5,5,4,4.67,5,4,4.67,5,3,4,4.33,4.67,,,F
IGA-307,Religion in Global Politics,"Toft, Monica",2010,Spring,29,3.31,3.62,3.45,3.79,3.76,,3.17,3.52,3.17,3.52,3.59,3.76,3.69,3.9,4.31,3.36,3.39,3.48,3.59,,,F
IGA-307,Religion in Global Politics,"Toft, Monica",2008,Fall,27,4,4.15,3.85,4.33,4.11,,3.67,4.15,3.3,4.26,3.96,4.33,4.04,4.52,4.74,3.19,3.46,3.85,4.04,,,F
API-201,Quantitative Analysis and Empirical Methods,"Topalova, Petia",2013,Fall,55,3.29,3.57,3.95,2.89,4.08,,3.38,3.38,3.91,3.53,3.65,4.02,3.73,4.31,4.67,3.19,3.24,3.55,3.67,,,F
PED-150Y,Seminar: Political and Economic Development,"Topalova, Petia",2014,Spring,24,3.63,4.54,3.63,3.35,4,,3.57,3.67,3.52,4.29,4.08,4.54,4.65,4.83,4.88,2.96,2.95,4.13,3.71,,,F
PED-250Y,Second-Year Policy Analysis Seminar,"Topalova, Petia",2013,Spring,15,2.93,3.93,3.21,2.5,3.36,,3.14,3.57,3.42,4.36,3.79,4.43,4.64,4.85,4.86,2.92,3.15,3.93,3,,,F
BGP-237M,Public-Private Partnerships II: Navigating the Intersection of,"Trager, Alan",2007,Fall,34,3.88,3.97,4.24,4.29,4.28,,4.15,4.24,4.18,4.12,4.41,4.09,3.94,4.53,3.97,3.36,3.28,4.38,4,,,M
BGP-236M,Public Private Partnerships I,"Trager, Alan",2007,Fall,33,4.39,4.33,4.48,4.52,4.67,,4.45,4.39,4.45,4.39,4.73,4.18,3.85,4.48,4.18,3.55,3.42,4.45,4.21,,,M
BGP-236,Public Private Partnerships,"Trager, Alan",2008,Fall,39,3.62,3.28,3.68,3.92,3.82,,3.77,3.64,3.9,3.54,4.03,3.67,3.31,3.84,3.59,3.71,3.79,3.56,3.62,,,M
API-121,Macroeconomic Theory and Policy,"Triest, Robert",2011,Fall,23,4.04,3.91,4.17,4.3,4.43,,3.82,4.33,3.05,3.87,3.96,4.35,4,4.43,4.7,3.32,3.61,3.78,3.77,,,M
API-121,Macroeconomic Theory and Policy,"Triest, Robert",2010,Fall,26,3.96,4.12,4.12,4.33,4.44,,3.92,4.36,3.16,4.2,3.92,4.6,4.08,4.72,4.84,3.28,3.48,3.92,4.32,,,M
API-102,Economic Analysis of Public Policy,"Triest, Robert",2009,Spring,55,2.35,2.45,2.73,3.58,3.38,,2.65,2.89,2.56,2.78,2.84,3.69,2.89,3.65,4.52,3.23,3.36,2.91,2.8,,,M
DPI 348,Progressive Alternatives Institutional Reconstruction Now,"Unger, Roberto Mangabeira",2023,Spring,16,4.25,4.45,4.38,4.32,4.32,4.07,4.45,4.26,2.76,4.63,4.45,4.19,3.69,3.57,4.63,,,,,4.07,4.38,M
DEV 233,Political Economy and Its Future,"Unger, Roberto Mangabeira",2023,Spring,14,3.36,3.72,4.29,4.08,4.22,3.79,3.58,3.43,2.64,4.58,4.08,3.93,3.65,3.36,4.5,,,,,3.93,3.93,M
DPI-348,Progressive Alternatives: Institutional Reconstruction Today,"Unger, Roberto Mangabeira",2016,Spring,4,4.5,4.25,4.25,4,4.33,,4.25,3.75,3,4.75,3.75,4.25,3,4,5,2.75,2.75,3.5,4.5,,,M
PED-233,Political Economy After the Crisis,"Unger, Roberto Mangabeira",2016,Spring,5,4.2,4.8,4.8,4.8,4.8,,4.6,4.6,2.25,4.8,4.8,4.8,4.4,4.6,5,4,3.75,4.8,4.6,,,M
DPI-348,Progressive Alternatives: Institutional Reconstruction Today,"Unger, Roberto Mangabeira",2019,Spring,7,4.14,4.57,4,4.29,4.43,4.14,4.29,4,2.57,4.86,4.43,4.57,4.14,4.14,4.71,4.14,4,4.71,4.29,,,M
DPI-348,Progressive Alternatives: Institutional Reconstruction Today,"Unger, Roberto Mangabeira",2018,Spring,7,4,4.43,4.43,3.86,4.14,3.33,3.43,3.83,2.71,4.86,4.14,3.67,3.5,4,4.33,3.83,3.67,4,4.43,,,M
DPI-348,Progressive Alternatives: Institutional Reconstruction Today,"Unger, Roberto Mangabeira",2017,Spring,4,4.75,5,4,3.5,4.5,4,4,4.25,2,5,4,4,2.75,3,4.25,3.5,3,3.75,4.5,,,M
DPI-348,Progressive Alternatives: Institutional Reconstruction Now,"Unger, Roberto Mangabeira",2022,Spring,7,3.57,4.14,4.14,3.71,4.29,3.43,3.86,3.86,2.57,4.43,4.14,3.57,2.86,2.57,4.57,3.71,3.43,3.43,4,,,M
DPI-348,Progressive Alternatives: Institutional Reconstruction Today,"Unger, Roberto Mangabeira",2021,Spring,4,4,4,3.75,4,4.75,3.75,4,4.25,2,4.75,3.25,3.75,2.75,3.25,5,4,3.5,2.75,4.5,,,M
BGP-610,The Political Economy of Trade,"VanGrasstek, Craig",2018,Fall,36,4.57,4.83,4.44,3.94,4.56,4.17,4.56,4.56,3.5,4.69,4.69,4.56,4.56,4.69,4.58,3.36,3.39,4.53,4.61,,,M
ITF-110,The Political Economy of Trade,"VanGrasstek, Craig",2008,Fall,16,4,4.19,4.25,4,4.25,,4.38,4.56,4.13,4.19,4.5,4.5,4.56,4.44,4.44,3.53,3.67,4.25,4.88,,,M
PED-230M,The World Financial Crisis: What Have We Learned?,"Velasco, Andres",2011,Spring,27,4.44,4.59,4.42,4.33,4.28,,4.56,3.85,2.81,4.63,4,4.48,3.89,3.96,4.67,3.04,3.37,4.33,4.67,,,M
PED-236M,From the Classroom to the War-room: The Applied Political,"Velasco, Andres",2011,Spring,21,4.14,4.43,3.95,3.81,4.14,,4.14,3.81,2.76,4.57,4,4.19,4.19,4.05,4.76,3.7,4,4.1,4.35,,,M
DPI 831M B,Op-Ed Writing,"Venkataraman, Bina",2022,Fall,13,4.7,4.93,4.85,4.85,4.85,4.93,4.93,4.93,3.24,4.85,4.85,5,4.77,4.7,5,,,,,4.85,4.85,F
SUP-662,Housing and Urbanization in Global Cities,"von Hoffman, Alexander",2019,Spring,10,3.3,3.3,3.4,3.9,3.9,3.8,3.6,4,3.5,3.6,2.7,3.8,3.2,4.1,4.8,3.5,3.4,3.4,3.4,,,M
SUP-662,Housing and Urbanization in Global Cities,"von Hoffman, Alexander",2018,Spring,2,4,4.5,4.5,5,4.5,4.5,4.5,4,4,4,3.5,4.5,4.5,4.5,5,4,4,4,4.5,,,M
SUP-662,Housing and Urbanization in Global Cities,"von Hoffman, Alexander",2017,Spring,4,3.75,3.75,3.5,3.5,4,3.5,3.25,3.75,3.75,4,3.75,4.25,4,4,4.5,3.25,3.25,4,4,,,M
SUP-662,Housing and Urbanization in Global Cities,"von Hoffman, Alexander",2022,Spring,1,3,2,3,3,3,3,4,5,4,3,1,2,2,3,1,5,5,2,4,,,M
SUP-662,Housing and Urbanization in Global Cities,"von Hoffman, Alexander",2021,Spring,3,2.67,3,2,2.67,2.67,2.67,2.67,2.33,2,3.5,3.5,4,3,4,4,2.33,2.33,3,3,,,M
SUP-662,Housing and Urbanization in Global Cities,"von Hoffman, Alexander",2016,Spring,7,4,4.29,3.86,4.14,4.57,,4,4.14,3.71,4.14,4.14,4.43,4.29,4.57,4.86,3.71,3.86,3.86,4.29,,,M
DPI 562,"Public Problems and Social Change Advice, Strategy and Analysis","Wald, Sarah",2022,Fall,5,3.6,3.8,4.41,3.8,4,4.41,4.2,3.8,3.8,4.2,4,4.41,4,4.8,5,,,,,4.41,4,F
DPI 563Y,Integrated Law/Policy Research and Writing (spring),"Wald, Sarah",2023,Spring,5,4,4.2,4.2,3.8,3.6,3.8,4.2,4,3.8,4.41,4.2,4.2,4.41,4.8,4.8,,,,,3.8,4,F
IGA-538,"Technology, Privacy, and the Trans-National Nature of the Internet","Waldo, James",2019,Fall,31,4.35,4.7,4.26,4.35,4.65,4.23,4.48,4.39,2.83,4.77,4.4,4.59,4.33,4.73,5,3.45,3.58,4.53,4.52,,,M
IGA-538,"Technology, Privacy, and the Trans-National Nature of the Internet","Waldo, James",2018,Fall,25,4.68,4.76,4.36,4.48,4.56,4.29,4.83,4.52,3.3,4.76,4.68,4.8,4.64,4.68,4.84,3.56,3.58,4.8,4.71,,,M
IGA-238,"Technology, Privacy, and the Trans-National Nature of the Internet","Waldo, James",2017,Fall,30,4.33,4.63,3.97,4.43,4.31,3.9,4.37,4.03,2.96,4.59,4.1,4.59,4.14,4.52,4.69,3.6,3.76,4.31,4.3,,,M
IGA-238,"Technology, Privacy, and the Trans-National Nature of the Internet","Waldo, James",2016,Fall,15,4.33,4.53,3.87,4.07,4.27,3.93,4.47,4.2,2.53,4.67,4.2,4.6,4.13,4.6,4.73,3.2,3.4,4.53,4.07,,,M
IGA-538,"Technology, Privacy, and the Trans-National Nature of the Internet","Waldo, James",2021,Fall,37,4.54,4.83,4.31,4.51,4.75,4.31,4.7,4.51,2.68,4.81,4.73,4.72,4.46,4.75,4.92,3.33,3.36,4.81,4.73,,,M
IGA-538,"Technology, Privacy, and the Trans-National Nature of the Internet","Waldo, James",2020,Fall,23,4.61,4.78,4.48,4.61,4.59,4.22,4.52,4.43,2.83,4.61,4.65,4.65,4.45,4.78,5,3.43,3.43,4.57,4.65,,,M
IGA-236,"Technology, Security, and Conflict in the Cyber Age","Waldo, James",2015,Fall,37,4.41,4.57,4.11,4.05,3.22,,4.46,4.14,3.49,4.62,4.51,4.49,4.14,4.43,4.69,3.25,3.44,4.57,4.36,,,M
IGA-236M,"Technology, Security, and Conflict in the Cyber Age","Waldo, James",2015,January,31,4.48,4.85,4.41,4.41,4.52,,4.56,4.59,3.07,4.63,4.7,4.41,4.19,4.52,4.81,3.08,3.46,4.63,4.63,,,M
IGA-236M,"Technology, Security, and Conflict in the Cyber Age","Waldo, James",2014,January,53,4.62,4.82,4.51,4.47,4.67,,4.58,4.56,3.18,4.84,4.82,4.72,4.5,4.74,4.93,3.22,3.86,4.68,4.69,,,M
IGA-236M,"Technology, Security, and Conflict in the Cyber Age","Waldo, James",2013,January,17,4.63,5,4.47,3.93,4.53,,4.53,4.33,3.33,4.93,5,4.73,4.67,4.53,4.87,3.13,3.47,5,4.67,,,M
IGA 538,"Technology, Privacy, and the Trans-National Nature of the Internet","Waldo, James",2022,Fall,46,4.31,4.62,4.36,4.2,4.61,4.24,4.57,4.24,2.96,4.65,4.57,4.72,4.42,4.61,4.78,,,,,4.4,4.48,M
DPI 664M,"The Internet What It Is, How Did It Happen, and What Could It Become?","Waldo, James",2023,Spring,56,4.1,4.45,4.04,4.02,4.38,4,4.28,4.33,2.69,4.65,4.54,4.52,4.31,4.56,4.84,,,,,4.06,4.2,M
IGA-219M,What's Wrong with U.S. Foreign Policy?,"Walt, Stephen",2019,Fall,32,4.47,4.81,4.44,4.81,4.74,4.17,4.69,4.25,2.83,4.7,4.67,4.7,4.6,4.66,4.83,3.42,3.35,4.63,4.69,,,M
IGA-100,International and Global Affairs:  Concepts and Applications,"Walt, Stephen",2019,Spring,48,3.88,4.15,4.06,4.35,4.5,4,4.13,4.19,3.1,4.21,4.38,4.33,4.06,4.34,4.67,3.46,3.46,4.25,4.31,,,M
IGA-170M,Realism in International Relations,"Walt, Stephen",2019,Spring,8,4.88,5,5,4.88,4.88,4.5,5,4.88,3.63,4.75,5,5,5,5,5,3.38,3.25,5,5,,,M
IGA-219,What's Wrong with U.S. Foreign Policy?,"Walt, Stephen",2018,Fall,14,4.46,5,4.43,4.71,4.86,4.07,4.71,4.64,3,5,4.79,4.71,4.86,4.43,5,3.43,3.54,4.86,4.86,,,M
IGA-100,International and Global Affairs:Concepts and Applications,"Walt, Stephen",2018,Spring,28,3.96,4.46,3.89,4.36,4.39,3.48,4.36,3.96,2.68,4.43,4.68,4.36,4.04,4.23,4.71,3.7,3.52,4.5,4.5,,,M
IGA-219M,What's Wrong with U.S. Foreign Policy?,"Walt, Stephen",2017,Fall,34,4.48,4.71,4.39,4.61,4.66,3.97,4.73,4.48,2.75,4.58,4.7,4.63,4.42,4.3,4.7,3.41,3.47,4.69,4.64,,,M
IGA-100,International and Global Affairs:Concepts and Applications,"Walt, Stephen",2017,Spring,21,4.48,4.71,4.29,4.38,4.67,4,4.52,4.29,3,4.62,4.62,4.38,4.38,4.38,4.9,3.65,3.55,4.48,4.65,,,M
IGA-170M,Realism in International Relations,"Walt, Stephen",2016,Fall,9,4.89,4.89,4.67,4.67,4.89,4.11,5,4.33,3.33,5,4.89,4.56,4.78,4.56,4.89,3.11,3.22,4.89,4.67,,,M
IGA-219M,What's Wrong with U.S. Foreign Policy?,"Walt, Stephen",2017,Spring,29,4.28,4.59,4.28,4.68,4.62,4.22,4.69,4.5,3.1,4.55,4.55,4.45,4.03,4.29,4.65,3.36,3.36,4.59,4.59,,,M
IGA-170,Realism in International Relations,"Walt, Stephen",2021,Fall,24,4.88,4.96,4.92,4.88,4.92,4.5,4.83,4.79,3.5,4.83,4.92,4.79,4.75,4.75,4.92,3.38,3.63,4.88,5,,,M
IGA-100,International and Global Affairs:  Concepts and Applications,"Walt, Stephen",2022,Spring,20,4.45,4.74,4.75,4.75,4.9,4.4,4.8,4.6,3.25,4.85,4.85,4.5,4.4,4.45,4.7,3.5,3.45,4.68,4.9,,,M
IGA-219M,What's Wrong with U.S. Foreign Policy?,"Walt, Stephen",2022,Spring,41,4.44,4.61,4.68,4.73,4.8,4.15,4.59,4.55,3.15,4.8,4.73,4.73,4.34,4.55,4.9,3.5,3.58,4.68,4.73,,,M
IGA-219,What's Wrong with U.S. Foreign Policy?,"Walt, Stephen",2020,Fall,31,4.35,4.52,4.42,4.52,4.65,4.03,4.58,4.48,2.87,4.65,4.65,4.45,4.55,4.58,4.9,3.35,3.29,4.52,4.65,,,M
IGA-170,Realism in International Relations,"Walt, Stephen",2020,Fall,10,5,5,5,4.9,4.8,4.8,5,4.9,3.33,4.7,4.9,4.8,4.9,4.8,4.9,3.2,3,4.9,5,,,M
IGA-100,International and Global Affairs:Concepts and Applications,"Walt, Stephen",2016,Spring,52,3.96,4.22,3.92,4.14,4.32,,4.16,4.06,3,4.33,4.43,4.37,4.29,4.2,4.76,3.33,3.62,4.24,4.31,,,M
IGA-100,International and Global Affairs:Concepts and Applications,"Walt, Stephen",2015,Spring,38,4.4,4.74,4.51,4.63,4.63,,4.57,4.54,3.06,4.74,4.71,4.69,4.66,4.54,4.88,3.29,3.15,4.66,4.74,,,M
IGA-100,International and Global Affairs:  Concepts and Applications,"Walt, Stephen",2013,Spring,35,3.8,4.03,3.63,3.77,3.97,,3.66,3.74,3.06,3.97,4.26,3.97,3.6,3.71,4.41,3.26,3.38,3.94,3.94,,,M
IGA-100,International and Global Affairs:  Concepts and Applications,"Walt, Stephen",2012,Spring,16,3.63,4.38,3.81,3.6,4.06,,3.63,3.38,4.25,4.19,4.31,4.31,3.94,4.19,4.56,3.5,3.69,4.19,3.69,,,M
ISP-101,International Relations: Theory and Practice,"Walt, Stephen",2008,Spring,14,4.47,4.59,4.59,4.47,4.59,,4.47,4.41,3.24,4.71,4.71,4.65,4.65,4.35,4.71,3.29,3.47,4.59,4.76,,,M
IGA-101,International Relations: Theory and Practice,"Walt, Stephen",2009,Fall,78,3.91,4.39,3.97,4.04,4.32,,3.78,3.88,3.13,4.41,4.58,4.32,4.14,4.11,4.57,3.25,3.18,4.33,4.5,,,M
IGA-101,International Relations: Theory and Practice,"Walt, Stephen",2008,Fall,57,4.35,4.51,4.32,4.58,4.5,,4.23,4.07,3.38,4.67,4.68,4.23,4.13,4.29,4.63,3.33,3.6,4.47,4.68,,,M
IGA 170,Realism in International Relations,"Walt, Stephen",2022,Fall,30,4.67,4.74,4.77,4.74,4.7,4.07,4.67,4.74,3.37,4.7,4.67,4.64,4.5,4.5,4.74,,,,,4.61,4.77,M
IGA 100,International and Global Affairs Concepts and Applications,"Walt, Stephen",2023,Spring,34,4.39,4.68,4.5,4.56,4.74,4.24,4.65,4.33,2.77,4.71,4.86,4.68,4.36,4.42,4.77,,,,,4.3,4.68,M
IGA 219M,What's Wrong with U.S. Foreign Policy?,"Walt, Stephen",2023,Spring,60,4.4,4.57,4.42,4.5,4.62,3.84,4.25,4.47,3.06,4.67,4.62,4.54,4.49,4.44,4.75,,,,,4.24,4.52,M
DEV-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2019,Spring,14,3.79,4.64,4.07,3.86,4.54,4.69,4.31,4.07,3.92,4.54,3.77,4.85,4.85,4.92,5,3.08,3.15,4.23,3.79,,,M
DEV-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2018,Spring,16,3.38,4,3.75,3.06,4.13,4.25,3.69,3.75,4.19,4,3.5,4.31,4.19,4.56,4.64,3.25,3.25,3.63,3.31,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2017,Spring,15,3.93,4.27,4,3.53,4.53,4.47,3.87,3.93,4.4,4.07,4.33,4.6,4.73,4.87,4.93,3.07,3.07,4.27,3.47,,,M
DEV-401,Applications and Cases in International Development,"Walton, Michael",2021,Fall,67,3.21,3.42,3.19,4.07,4.2,4.12,3.21,3.6,3.15,3.5,3.73,4.03,3.45,4.39,4.54,3.58,3.5,3,3.15,,,M
DEV-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2022,Spring,14,3.64,4.14,3.64,3.21,4.21,4.14,3.64,4,4,4.07,3.86,4.43,4.5,4.57,4.86,3.21,3.29,3.93,3.71,,,M
DEV-401,Applications and Cases in International Development,"Walton, Michael",2020,Fall,37,3.84,3.95,3.89,4.51,4.32,4.68,3.86,4.11,3.27,4.11,3.95,4.54,3.97,4.35,4.81,3.33,3.22,3.89,3.84,,,M
DEV-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2021,Spring,16,3.69,4.25,4,3.6,4.38,4.13,3.88,4.13,3.87,4.56,4.19,4.75,4.63,4.94,4.88,3.25,3.25,4.38,3.5,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2016,Spring,17,3.53,4.06,3.81,3.73,4,,3.88,4,4.13,3.88,4,4.41,4.29,4.71,4.71,3.2,3.2,4.13,3.63,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2015,Spring,19,3.68,4,3.79,3.47,4.16,,3.74,3.83,3.63,3.95,3.83,4.16,4.16,4.53,4.47,2.89,2.94,3.89,3.68,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2014,Spring,17,3.29,4.29,3.63,3.19,4.06,,3.44,3.63,4.06,4.06,4,4.41,4.41,4.76,4.82,3,3,4.18,3.5,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2013,Spring,18,3.22,4.17,3.61,3.06,3.69,,3.72,3.59,4.24,3.89,4.06,4.17,4.22,4.61,4.72,3.13,3,4.39,3.5,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2012,Spring,17,3.71,4.53,3.71,3,3.65,,3.76,3.5,3.76,4.35,4.18,4.47,4.65,4.65,4.71,3.06,3.06,4.12,3.47,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2011,Spring,17,3.29,4.29,3.65,3,3.63,,3.24,3.35,4.24,4.18,4.29,4.18,4.35,4.53,4.71,3.06,3.31,4.29,3.19,,,M
PED-250Y,Second-Year Policy Analysis Seminar,"Walton, Michael",2010,Spring,16,3.5,4.44,3.63,2.85,3.94,,3.44,3.88,4.31,4.44,4.44,4.5,4.5,4.19,4.56,2.87,3,4.5,3.06,,,M
DEV 401,Applications and Cases in International Development,"Walton, Michael",2022,Fall,22,2.23,2.5,2.6,3.41,3.23,3.46,2.64,3.05,2.41,3.05,2.59,3.74,2.78,3.87,4.5,,,,,3.46,2.5,M
